method,run_pair,pairwise_ARI
Seurat,run29_vs_run50,0.996723831522492
Seurat,run29_vs_run51,0.997735928477507
Seurat,run29_vs_run52,0.997313310138654
Seurat,run29_vs_run53,0.996346857029549
Seurat,run29_vs_run54,0.99592434607097
Seurat,run29_vs_run55,0.997313310138654
Seurat,run29_vs_run56,0.948396473425791
Seurat,run29_vs_run57,0.996346857029549
Seurat,run29_vs_run58,0.998174786944841
Seurat,run29_vs_run59,0.948669741264012
Seurat,run29_vs_run60,0.997313310138654
Seurat,run29_vs_run61,0.949682920745069
Seurat,run29_vs_run62,1
Seurat,run29_vs_run63,0.949700825087878
Seurat,run29_vs_run64,0.99592434607097
Seurat,run29_vs_run65,0.997313310138654
Seurat,run29_vs_run66,0.998174786944841
Seurat,run29_vs_run67,0.993470658624382
Seurat,run29_vs_run68,0.997313310138654
Seurat,run29_vs_run69,0.997313310138654
Seurat,run29_vs_run70,0.994442180634528
Seurat,run29_vs_run71,0.973891694415403
Seurat,run29_vs_run72,0.99592434607097
Seurat,run29_vs_run73,0.942254415688473
Seurat,run29_vs_run74,0.997735928477507
Seurat,run29_vs_run75,0.950247353829857
Seurat,run29_vs_run76,0.99592434607097
Seurat,run29_vs_run77,0.949700825087878
Seurat,run29_vs_run78,0.998174786944841
Seurat,run29_vs_run79,0.945684391572029
Seurat,run29_vs_run80,0.996346857029549
Seurat,run29_vs_run81,0.996346857029549
Seurat,run29_vs_run82,0.997313310138654
Seurat,run29_vs_run83,0.998174786944841
Seurat,run29_vs_run84,0.996346857029549
Seurat,run29_vs_run85,0.997313310138654
Seurat,run29_vs_run86,0.996346857029549
Seurat,run29_vs_run87,0.950247353829857
Seurat,run29_vs_run88,0.997735928477507
Seurat,run29_vs_run89,0.949700825087878
Seurat,run29_vs_run90,0.997313310138654
Seurat,run29_vs_run91,0.99592434607097
Seurat,run29_vs_run92,0.996346857029549
Seurat,run29_vs_run93,0.998597402290334
Seurat,run29_vs_run94,0.949700825087878
Seurat,run29_vs_run95,0.99592434607097
Seurat,run29_vs_run96,0.997735928477507
Seurat,run29_vs_run97,0.99592434607097
Seurat,run29_vs_run98,0.997735928477507
Seurat,run29_vs_run99,0.949700825087878
Seurat,run30_vs_run31,0.996238396747624
Seurat,run30_vs_run32,0.95115599200578
Seurat,run30_vs_run33,0.999578101811737
Seurat,run30_vs_run34,0.99592581905393
Seurat,run30_vs_run35,1
Seurat,run30_vs_run36,0.99592581905393
Seurat,run30_vs_run37,0.998601636446667
Seurat,run30_vs_run38,0.998179843694053
Seurat,run30_vs_run39,0.998601636446667
Seurat,run30_vs_run40,0.998671809960637
Seurat,run30_vs_run41,0.998601636446667
Seurat,run30_vs_run42,0.998601636446667
Seurat,run30_vs_run43,0.996710839435742
Seurat,run30_vs_run44,0.998179843694053
Seurat,run30_vs_run45,0.998179843694053
Seurat,run30_vs_run46,0.93428061121272
Seurat,run30_vs_run47,0.998179843694053
Seurat,run30_vs_run48,0.998179843694053
Seurat,run30_vs_run49,1
Seurat,run30_vs_run50,0.997275551916287
Seurat,run30_vs_run51,1
Seurat,run30_vs_run52,0.999578101811737
Seurat,run30_vs_run53,0.998601636446667
Seurat,run30_vs_run54,0.998179843694053
Seurat,run30_vs_run55,0.999578101811737
Seurat,run30_vs_run56,0.95061035083528
Seurat,run30_vs_run57,0.998601636446667
Seurat,run30_vs_run58,0.99592581905393
Seurat,run30_vs_run59,0.950888203840777
Seurat,run30_vs_run60,0.999578101811737
Seurat,run30_vs_run61,0.950256669033063
Seurat,run30_vs_run62,0.997735928477507
Seurat,run30_vs_run63,0.951923743088762
Seurat,run30_vs_run64,0.998179843694053
Seurat,run30_vs_run65,0.999578101811737
Seurat,run30_vs_run66,0.99592581905393
Seurat,run30_vs_run67,0.995728099917317
Seurat,run30_vs_run68,0.999578101811737
Seurat,run30_vs_run69,0.999578101811737
Seurat,run30_vs_run70,0.996709941076049
Seurat,run30_vs_run71,0.974381014478458
Seurat,run30_vs_run72,0.998179843694053
Seurat,run30_vs_run73,0.944474831413046
Seurat,run30_vs_run74,1
Seurat,run30_vs_run75,0.952469726971145
Seurat,run30_vs_run76,0.998179843694053
Seurat,run30_vs_run77,0.951923743088762
Seurat,run30_vs_run78,0.99592581905393
Seurat,run30_vs_run79,0.943553970306767
Seurat,run30_vs_run80,0.998601636446667
Seurat,run30_vs_run81,0.998601636446667
Seurat,run30_vs_run82,0.999578101811737
Seurat,run30_vs_run83,0.99592581905393
Seurat,run30_vs_run84,0.998601636446667
Seurat,run30_vs_run85,0.999578101811737
Seurat,run30_vs_run86,0.998601636446667
Seurat,run30_vs_run87,0.952469726971145
Seurat,run30_vs_run88,1
Seurat,run30_vs_run89,0.951923743088762
Seurat,run30_vs_run90,0.999578101811737
Seurat,run30_vs_run91,0.998179843694053
Seurat,run30_vs_run92,0.998601636446667
Seurat,run30_vs_run93,0.996348333215038
Seurat,run30_vs_run94,0.951923743088762
Seurat,run30_vs_run95,0.998179843694053
Seurat,run30_vs_run96,1
Seurat,run30_vs_run97,0.998179843694053
Seurat,run30_vs_run98,1
Seurat,run30_vs_run99,0.951923743088762
Seurat,run31_vs_run32,0.947536280768636
Seurat,run31_vs_run33,0.995815886708137
Seurat,run31_vs_run34,0.9966763159289
Seurat,run31_vs_run35,0.996238396747624
Seurat,run31_vs_run36,0.9966763159289
Seurat,run31_vs_run37,0.99485140884991
Seurat,run31_vs_run38,0.994429006274474
Seurat,run31_vs_run39,0.99485140884991
Seurat,run31_vs_run40,0.996617544064054
Seurat,run31_vs_run41,0.99485140884991
Seurat,run31_vs_run42,0.99485140884991
Seurat,run31_vs_run43,0.992948691456326
Seurat,run31_vs_run44,0.994429006274474
Seurat,run31_vs_run45,0.994429006274474
Seurat,run31_vs_run46,0.934995502984612
Seurat,run31_vs_run47,0.994429006274474
Seurat,run31_vs_run48,0.994429006274474
Seurat,run31_vs_run49,0.996238396747624
Seurat,run31_vs_run50,0.995226938714365
Seurat,run31_vs_run51,0.996238396747624
Seurat,run31_vs_run52,0.995815886708137
Seurat,run31_vs_run53,0.99485140884991
Seurat,run31_vs_run54,0.994429006274474
Seurat,run31_vs_run55,0.995815886708137
Seurat,run31_vs_run56,0.9469904478618
Seurat,run31_vs_run57,0.99485140884991
Seurat,run31_vs_run58,0.9966763159289
Seurat,run31_vs_run59,0.947261885220658
Seurat,run31_vs_run60,0.995815886708137
Seurat,run31_vs_run61,0.948275170304334
Seurat,run31_vs_run62,0.998499334315148
Seurat,run31_vs_run63,0.948292950210194
Seurat,run31_vs_run64,0.994429006274474
Seurat,run31_vs_run65,0.995815886708137
Seurat,run31_vs_run66,0.9966763159289
Seurat,run31_vs_run67,0.991977421877174
Seurat,run31_vs_run68,0.995815886708137
Seurat,run31_vs_run69,0.995815886708137
Seurat,run31_vs_run70,0.992946764861287
Seurat,run31_vs_run71,0.972430392274409
Seurat,run31_vs_run72,0.994429006274474
Seurat,run31_vs_run73,0.940852093531971
Seurat,run31_vs_run74,0.996238396747624
Seurat,run31_vs_run75,0.948839126303642
Seurat,run31_vs_run76,0.994429006274474
Seurat,run31_vs_run77,0.948292950210194
Seurat,run31_vs_run78,0.9966763159289
Seurat,run31_vs_run79,0.944277447611449
Seurat,run31_vs_run80,0.99485140884991
Seurat,run31_vs_run81,0.99485140884991
Seurat,run31_vs_run82,0.995815886708137
Seurat,run31_vs_run83,0.9966763159289
Seurat,run31_vs_run84,0.99485140884991
Seurat,run31_vs_run85,0.995815886708137
Seurat,run31_vs_run86,0.99485140884991
Seurat,run31_vs_run87,0.948839126303642
Seurat,run31_vs_run88,0.996238396747624
Seurat,run31_vs_run89,0.948292950210194
Seurat,run31_vs_run90,0.995815886708137
Seurat,run31_vs_run91,0.994429006274474
Seurat,run31_vs_run92,0.99485140884991
Seurat,run31_vs_run93,0.997098823092753
Seurat,run31_vs_run94,0.948292950210194
Seurat,run31_vs_run95,0.994429006274474
Seurat,run31_vs_run96,0.996238396747624
Seurat,run31_vs_run97,0.994429006274474
Seurat,run31_vs_run98,0.996238396747624
Seurat,run31_vs_run99,0.948292950210194
Seurat,run32_vs_run33,0.950983970068319
Seurat,run32_vs_run34,0.950142932861431
Seurat,run32_vs_run35,0.95115599200578
Seurat,run32_vs_run36,0.950142932861431
Seurat,run32_vs_run37,0.952533366932549
Seurat,run32_vs_run38,0.952361636249774
Seurat,run32_vs_run39,0.952533366932549
Seurat,run32_vs_run40,0.950083040174972
Seurat,run32_vs_run41,0.952533366932549
Seurat,run32_vs_run42,0.952533366932549
Seurat,run32_vs_run43,0.95087110998914
Seurat,run32_vs_run44,0.952361636249774
Seurat,run32_vs_run45,0.952361636249774
Seurat,run32_vs_run46,0.983933490547567
Seurat,run32_vs_run47,0.952361636249774
Seurat,run32_vs_run48,0.952361636249774
Seurat,run32_vs_run49,0.95115599200578
Seurat,run32_vs_run50,0.951459874407471
Seurat,run32_vs_run51,0.95115599200578
Seurat,run32_vs_run52,0.950983970068319
Seurat,run32_vs_run53,0.952533366932549
Seurat,run32_vs_run54,0.952361636249774
Seurat,run32_vs_run55,0.950983970068319
Seurat,run32_vs_run56,0.999244238734929
Seurat,run32_vs_run57,0.952533366932549
Seurat,run32_vs_run58,0.950142932861431
Seurat,run32_vs_run59,0.996973757722649
Seurat,run32_vs_run60,0.950983970068319
Seurat,run32_vs_run61,0.999157946793333
Seurat,run32_vs_run62,0.948942658393562
Seurat,run32_vs_run63,0.997945338888578
Seurat,run32_vs_run64,0.952361636249774
Seurat,run32_vs_run65,0.950983970068319
Seurat,run32_vs_run66,0.950142932861431
Seurat,run32_vs_run67,0.952248604128799
Seurat,run32_vs_run68,0.950983970068319
Seurat,run32_vs_run69,0.950983970068319
Seurat,run32_vs_run70,0.95052847213408
Seurat,run32_vs_run71,0.929869553156987
Seurat,run32_vs_run72,0.952361636249774
Seurat,run32_vs_run73,0.990579491328443
Seurat,run32_vs_run74,0.95115599200578
Seurat,run32_vs_run75,0.998701608331612
Seurat,run32_vs_run76,0.952361636249774
Seurat,run32_vs_run77,0.997945338888578
Seurat,run32_vs_run78,0.950142932861431
Seurat,run32_vs_run79,0.987172102278535
Seurat,run32_vs_run80,0.952533366932549
Seurat,run32_vs_run81,0.952533366932549
Seurat,run32_vs_run82,0.950983970068319
Seurat,run32_vs_run83,0.950142932861431
Seurat,run32_vs_run84,0.952533366932549
Seurat,run32_vs_run85,0.950983970068319
Seurat,run32_vs_run86,0.952533366932549
Seurat,run32_vs_run87,0.998701608331612
Seurat,run32_vs_run88,0.95115599200578
Seurat,run32_vs_run89,0.997945338888578
Seurat,run32_vs_run90,0.950983970068319
Seurat,run32_vs_run91,0.952361636249774
Seurat,run32_vs_run92,0.952533366932549
Seurat,run32_vs_run93,0.950315107273152
Seurat,run32_vs_run94,0.997945338888578
Seurat,run32_vs_run95,0.952361636249774
Seurat,run32_vs_run96,0.95115599200578
Seurat,run32_vs_run97,0.952361636249774
Seurat,run32_vs_run98,0.95115599200578
Seurat,run32_vs_run99,0.997945338888578
Seurat,run33_vs_run34,0.996347331014247
Seurat,run33_vs_run35,0.999578101811737
Seurat,run33_vs_run36,0.996347331014247
Seurat,run33_vs_run37,0.998179843795691
Seurat,run33_vs_run38,0.998601253148603
Seurat,run33_vs_run39,0.998179843795691
Seurat,run33_vs_run40,0.999093854172511
Seurat,run33_vs_run41,0.998179843795691
Seurat,run33_vs_run42,0.998179843795691
Seurat,run33_vs_run43,0.996299069085368
Seurat,run33_vs_run44,0.998601253148603
Seurat,run33_vs_run45,0.998601253148603
Seurat,run33_vs_run46,0.934106220659402
Seurat,run33_vs_run47,0.998601253148603
Seurat,run33_vs_run48,0.998601253148603
Seurat,run33_vs_run49,0.999578101811737
Seurat,run33_vs_run50,0.997697107991184
Seurat,run33_vs_run51,0.999578101811737
Seurat,run33_vs_run52,1
Seurat,run33_vs_run53,0.998179843795691
Seurat,run33_vs_run54,0.998601253148603
Seurat,run33_vs_run55,1
Seurat,run33_vs_run56,0.950439705500723
Seurat,run33_vs_run57,0.998179843795691
Seurat,run33_vs_run58,0.996347331014247
Seurat,run33_vs_run59,0.950717387604507
Seurat,run33_vs_run60,1
Seurat,run33_vs_run61,0.950084422308413
Seurat,run33_vs_run62,0.997313310138654
Seurat,run33_vs_run63,0.951753148824276
Seurat,run33_vs_run64,0.998601253148603
Seurat,run33_vs_run65,1
Seurat,run33_vs_run66,0.996347331014247
Seurat,run33_vs_run67,0.995314978108964
Seurat,run33_vs_run68,1
Seurat,run33_vs_run69,1
Seurat,run33_vs_run70,0.996298058041077
Seurat,run33_vs_run71,0.974794144165014
Seurat,run33_vs_run72,0.998601253148603
Seurat,run33_vs_run73,0.94432073566892
Seurat,run33_vs_run74,0.999578101811737
Seurat,run33_vs_run75,0.952297755240363
Seurat,run33_vs_run76,0.998601253148603
Seurat,run33_vs_run77,0.951753148824276
Seurat,run33_vs_run78,0.996347331014247
Seurat,run33_vs_run79,0.943399499819876
Seurat,run33_vs_run80,0.998179843795691
Seurat,run33_vs_run81,0.998179843795691
Seurat,run33_vs_run82,1
Seurat,run33_vs_run83,0.996347331014247
Seurat,run33_vs_run84,0.998179843795691
Seurat,run33_vs_run85,1
Seurat,run33_vs_run86,0.998179843795691
Seurat,run33_vs_run87,0.952297755240363
Seurat,run33_vs_run88,0.999578101811737
Seurat,run33_vs_run89,0.951753148824276
Seurat,run33_vs_run90,1
Seurat,run33_vs_run91,0.998601253148603
Seurat,run33_vs_run92,0.998179843795691
Seurat,run33_vs_run93,0.995925818965866
Seurat,run33_vs_run94,0.951753148824276
Seurat,run33_vs_run95,0.998601253148603
Seurat,run33_vs_run96,0.999578101811737
Seurat,run33_vs_run97,0.998601253148603
Seurat,run33_vs_run98,0.999578101811737
Seurat,run33_vs_run99,0.951753148824276
Seurat,run34_vs_run35,0.99592581905393
Seurat,run34_vs_run36,1
Seurat,run34_vs_run37,0.997318580526135
Seurat,run34_vs_run38,0.997739986486507
Seurat,run34_vs_run39,0.997318580526135
Seurat,run34_vs_run40,0.997149475705463
Seurat,run34_vs_run41,0.997318580526135
Seurat,run34_vs_run42,0.997318580526135
Seurat,run34_vs_run43,0.992646088355645
Seurat,run34_vs_run44,0.997739986486507
Seurat,run34_vs_run45,0.997739986486507
Seurat,run34_vs_run46,0.937634259629668
Seurat,run34_vs_run47,0.997739986486507
Seurat,run34_vs_run48,0.997739986486507
Seurat,run34_vs_run49,0.99592581905393
Seurat,run34_vs_run50,0.998544718598604
Seurat,run34_vs_run51,0.99592581905393
Seurat,run34_vs_run52,0.996347331014247
Seurat,run34_vs_run53,0.997318580526135
Seurat,run34_vs_run54,0.997739986486507
Seurat,run34_vs_run55,0.996347331014247
Seurat,run34_vs_run56,0.949598511223932
Seurat,run34_vs_run57,0.997318580526135
Seurat,run34_vs_run58,1
Seurat,run34_vs_run59,0.947198694591498
Seurat,run34_vs_run60,0.996347331014247
Seurat,run34_vs_run61,0.950887913902828
Seurat,run34_vs_run62,0.998174786944841
Seurat,run34_vs_run63,0.948225615872638
Seurat,run34_vs_run64,0.997739986486507
Seurat,run34_vs_run65,0.996347331014247
Seurat,run34_vs_run66,1
Seurat,run34_vs_run67,0.994452981013774
Seurat,run34_vs_run68,0.996347331014247
Seurat,run34_vs_run69,0.996347331014247
Seurat,run34_vs_run70,0.992644078502016
Seurat,run34_vs_run71,0.975599182265533
Seurat,run34_vs_run72,0.997739986486507
Seurat,run34_vs_run73,0.943477615589082
Seurat,run34_vs_run74,0.99592581905393
Seurat,run34_vs_run75,0.948770435503663
Seurat,run34_vs_run76,0.997739986486507
Seurat,run34_vs_run77,0.948225615872638
Seurat,run34_vs_run78,1
Seurat,run34_vs_run79,0.944215138069376
Seurat,run34_vs_run80,0.997318580526135
Seurat,run34_vs_run81,0.997318580526135
Seurat,run34_vs_run82,0.996347331014247
Seurat,run34_vs_run83,1
Seurat,run34_vs_run84,0.997318580526135
Seurat,run34_vs_run85,0.996347331014247
Seurat,run34_vs_run86,0.997318580526135
Seurat,run34_vs_run87,0.948770435503663
Seurat,run34_vs_run88,0.99592581905393
Seurat,run34_vs_run89,0.948225615872638
Seurat,run34_vs_run90,0.996347331014247
Seurat,run34_vs_run91,0.997739986486507
Seurat,run34_vs_run92,0.997318580526135
Seurat,run34_vs_run93,0.999577871720683
Seurat,run34_vs_run94,0.948225615872638
Seurat,run34_vs_run95,0.997739986486507
Seurat,run34_vs_run96,0.99592581905393
Seurat,run34_vs_run97,0.997739986486507
Seurat,run34_vs_run98,0.99592581905393
Seurat,run34_vs_run99,0.948225615872638
Seurat,run35_vs_run36,0.99592581905393
Seurat,run35_vs_run37,0.998601636446667
Seurat,run35_vs_run38,0.998179843694053
Seurat,run35_vs_run39,0.998601636446667
Seurat,run35_vs_run40,0.998671809960637
Seurat,run35_vs_run41,0.998601636446667
Seurat,run35_vs_run42,0.998601636446667
Seurat,run35_vs_run43,0.996710839435742
Seurat,run35_vs_run44,0.998179843694053
Seurat,run35_vs_run45,0.998179843694053
Seurat,run35_vs_run46,0.93428061121272
Seurat,run35_vs_run47,0.998179843694053
Seurat,run35_vs_run48,0.998179843694053
Seurat,run35_vs_run49,1
Seurat,run35_vs_run50,0.997275551916287
Seurat,run35_vs_run51,1
Seurat,run35_vs_run52,0.999578101811737
Seurat,run35_vs_run53,0.998601636446667
Seurat,run35_vs_run54,0.998179843694053
Seurat,run35_vs_run55,0.999578101811737
Seurat,run35_vs_run56,0.95061035083528
Seurat,run35_vs_run57,0.998601636446667
Seurat,run35_vs_run58,0.99592581905393
Seurat,run35_vs_run59,0.950888203840777
Seurat,run35_vs_run60,0.999578101811737
Seurat,run35_vs_run61,0.950256669033063
Seurat,run35_vs_run62,0.997735928477507
Seurat,run35_vs_run63,0.951923743088762
Seurat,run35_vs_run64,0.998179843694053
Seurat,run35_vs_run65,0.999578101811737
Seurat,run35_vs_run66,0.99592581905393
Seurat,run35_vs_run67,0.995728099917317
Seurat,run35_vs_run68,0.999578101811737
Seurat,run35_vs_run69,0.999578101811737
Seurat,run35_vs_run70,0.996709941076049
Seurat,run35_vs_run71,0.974381014478458
Seurat,run35_vs_run72,0.998179843694053
Seurat,run35_vs_run73,0.944474831413046
Seurat,run35_vs_run74,1
Seurat,run35_vs_run75,0.952469726971145
Seurat,run35_vs_run76,0.998179843694053
Seurat,run35_vs_run77,0.951923743088762
Seurat,run35_vs_run78,0.99592581905393
Seurat,run35_vs_run79,0.943553970306767
Seurat,run35_vs_run80,0.998601636446667
Seurat,run35_vs_run81,0.998601636446667
Seurat,run35_vs_run82,0.999578101811737
Seurat,run35_vs_run83,0.99592581905393
Seurat,run35_vs_run84,0.998601636446667
Seurat,run35_vs_run85,0.999578101811737
Seurat,run35_vs_run86,0.998601636446667
Seurat,run35_vs_run87,0.952469726971145
Seurat,run35_vs_run88,1
Seurat,run35_vs_run89,0.951923743088762
Seurat,run35_vs_run90,0.999578101811737
Seurat,run35_vs_run91,0.998179843694053
Seurat,run35_vs_run92,0.998601636446667
Seurat,run35_vs_run93,0.996348333215038
Seurat,run35_vs_run94,0.951923743088762
Seurat,run35_vs_run95,0.998179843694053
Seurat,run35_vs_run96,1
Seurat,run35_vs_run97,0.998179843694053
Seurat,run35_vs_run98,1
Seurat,run35_vs_run99,0.951923743088762
Seurat,run36_vs_run37,0.997318580526135
Seurat,run36_vs_run38,0.997739986486507
Seurat,run36_vs_run39,0.997318580526135
Seurat,run36_vs_run40,0.997149475705463
Seurat,run36_vs_run41,0.997318580526135
Seurat,run36_vs_run42,0.997318580526135
Seurat,run36_vs_run43,0.992646088355645
Seurat,run36_vs_run44,0.997739986486507
Seurat,run36_vs_run45,0.997739986486507
Seurat,run36_vs_run46,0.937634259629668
Seurat,run36_vs_run47,0.997739986486507
Seurat,run36_vs_run48,0.997739986486507
Seurat,run36_vs_run49,0.99592581905393
Seurat,run36_vs_run50,0.998544718598604
Seurat,run36_vs_run51,0.99592581905393
Seurat,run36_vs_run52,0.996347331014247
Seurat,run36_vs_run53,0.997318580526135
Seurat,run36_vs_run54,0.997739986486507
Seurat,run36_vs_run55,0.996347331014247
Seurat,run36_vs_run56,0.949598511223932
Seurat,run36_vs_run57,0.997318580526135
Seurat,run36_vs_run58,1
Seurat,run36_vs_run59,0.947198694591498
Seurat,run36_vs_run60,0.996347331014247
Seurat,run36_vs_run61,0.950887913902828
Seurat,run36_vs_run62,0.998174786944841
Seurat,run36_vs_run63,0.948225615872638
Seurat,run36_vs_run64,0.997739986486507
Seurat,run36_vs_run65,0.996347331014247
Seurat,run36_vs_run66,1
Seurat,run36_vs_run67,0.994452981013774
Seurat,run36_vs_run68,0.996347331014247
Seurat,run36_vs_run69,0.996347331014247
Seurat,run36_vs_run70,0.992644078502016
Seurat,run36_vs_run71,0.975599182265533
Seurat,run36_vs_run72,0.997739986486507
Seurat,run36_vs_run73,0.943477615589082
Seurat,run36_vs_run74,0.99592581905393
Seurat,run36_vs_run75,0.948770435503663
Seurat,run36_vs_run76,0.997739986486507
Seurat,run36_vs_run77,0.948225615872638
Seurat,run36_vs_run78,1
Seurat,run36_vs_run79,0.944215138069376
Seurat,run36_vs_run80,0.997318580526135
Seurat,run36_vs_run81,0.997318580526135
Seurat,run36_vs_run82,0.996347331014247
Seurat,run36_vs_run83,1
Seurat,run36_vs_run84,0.997318580526135
Seurat,run36_vs_run85,0.996347331014247
Seurat,run36_vs_run86,0.997318580526135
Seurat,run36_vs_run87,0.948770435503663
Seurat,run36_vs_run88,0.99592581905393
Seurat,run36_vs_run89,0.948225615872638
Seurat,run36_vs_run90,0.996347331014247
Seurat,run36_vs_run91,0.997739986486507
Seurat,run36_vs_run92,0.997318580526135
Seurat,run36_vs_run93,0.999577871720683
Seurat,run36_vs_run94,0.948225615872638
Seurat,run36_vs_run95,0.997739986486507
Seurat,run36_vs_run96,0.99592581905393
Seurat,run36_vs_run97,0.997739986486507
Seurat,run36_vs_run98,0.99592581905393
Seurat,run36_vs_run99,0.948225615872638
Seurat,run37_vs_run38,0.99957869547608
Seurat,run37_vs_run39,1
Seurat,run37_vs_run40,0.997273295642099
Seurat,run37_vs_run41,1
Seurat,run37_vs_run42,1
Seurat,run37_vs_run43,0.995314866325383
Seurat,run37_vs_run44,0.99957869547608
Seurat,run37_vs_run45,0.99957869547608
Seurat,run37_vs_run46,0.935673434769407
Seurat,run37_vs_run47,0.99957869547608
Seurat,run37_vs_run48,0.99957869547608
Seurat,run37_vs_run49,0.998601636446667
Seurat,run37_vs_run50,0.998671417594492
Seurat,run37_vs_run51,0.998601636446667
Seurat,run37_vs_run52,0.998179843795691
Seurat,run37_vs_run53,1
Seurat,run37_vs_run54,0.99957869547608
Seurat,run37_vs_run55,0.998179843795691
Seurat,run37_vs_run56,0.951988115830336
Seurat,run37_vs_run57,1
Seurat,run37_vs_run58,0.997318580526135
Seurat,run37_vs_run59,0.949578443554654
Seurat,run37_vs_run60,0.998179843795691
Seurat,run37_vs_run61,0.951631151557442
Seurat,run37_vs_run62,0.996346857029549
Seurat,run37_vs_run63,0.95060959691997
Seurat,run37_vs_run64,0.99957869547608
Seurat,run37_vs_run65,0.998179843795691
Seurat,run37_vs_run66,0.997318580526135
Seurat,run37_vs_run67,0.997128409455192
Seurat,run37_vs_run68,0.998179843795691
Seurat,run37_vs_run69,0.998179843795691
Seurat,run37_vs_run70,0.99531358810953
Seurat,run37_vs_run71,0.975672304989996
Seurat,run37_vs_run72,0.99957869547608
Seurat,run37_vs_run73,0.945857246440434
Seurat,run37_vs_run74,0.998601636446667
Seurat,run37_vs_run75,0.951155246021422
Seurat,run37_vs_run76,0.99957869547608
Seurat,run37_vs_run77,0.95060959691997
Seurat,run37_vs_run78,0.997318580526135
Seurat,run37_vs_run79,0.942252343082247
Seurat,run37_vs_run80,1
Seurat,run37_vs_run81,1
Seurat,run37_vs_run82,0.998179843795691
Seurat,run37_vs_run83,0.997318580526135
Seurat,run37_vs_run84,1
Seurat,run37_vs_run85,0.998179843795691
Seurat,run37_vs_run86,1
Seurat,run37_vs_run87,0.951155246021422
Seurat,run37_vs_run88,0.998601636446667
Seurat,run37_vs_run89,0.95060959691997
Seurat,run37_vs_run90,0.998179843795691
Seurat,run37_vs_run91,0.99957869547608
Seurat,run37_vs_run92,1
Seurat,run37_vs_run93,0.997740606014555
Seurat,run37_vs_run94,0.95060959691997
Seurat,run37_vs_run95,0.99957869547608
Seurat,run37_vs_run96,0.998601636446667
Seurat,run37_vs_run97,0.99957869547608
Seurat,run37_vs_run98,0.998601636446667
Seurat,run37_vs_run99,0.95060959691997
Seurat,run38_vs_run39,0.99957869547608
Seurat,run38_vs_run40,0.997694850386276
Seurat,run38_vs_run41,0.99957869547608
Seurat,run38_vs_run42,0.99957869547608
Seurat,run38_vs_run43,0.994903194598185
Seurat,run38_vs_run44,1
Seurat,run38_vs_run45,1
Seurat,run38_vs_run46,0.935499343424471
Seurat,run38_vs_run47,1
Seurat,run38_vs_run48,1
Seurat,run38_vs_run49,0.998179843694053
Seurat,run38_vs_run50,0.999092868119835
Seurat,run38_vs_run51,0.998179843694053
Seurat,run38_vs_run52,0.998601253148603
Seurat,run38_vs_run53,0.99957869547608
Seurat,run38_vs_run54,1
Seurat,run38_vs_run55,0.998601253148603
Seurat,run38_vs_run56,0.951817760899438
Seurat,run38_vs_run57,0.99957869547608
Seurat,run38_vs_run58,0.997739986486507
Seurat,run38_vs_run59,0.94940757154925
Seurat,run38_vs_run60,0.998601253148603
Seurat,run38_vs_run61,0.951459196154137
Seurat,run38_vs_run62,0.99592434607097
Seurat,run38_vs_run63,0.950438946219212
Seurat,run38_vs_run64,1
Seurat,run38_vs_run65,0.998601253148603
Seurat,run38_vs_run66,0.997739986486507
Seurat,run38_vs_run67,0.99671576990057
Seurat,run38_vs_run68,0.998601253148603
Seurat,run38_vs_run69,0.998601253148603
Seurat,run38_vs_run70,0.994901803767524
Seurat,run38_vs_run71,0.976085323008222
Seurat,run38_vs_run72,1
Seurat,run38_vs_run73,0.945703430936466
Seurat,run38_vs_run74,0.998179843694053
Seurat,run38_vs_run75,0.950983218725675
Seurat,run38_vs_run76,1
Seurat,run38_vs_run77,0.950438946219212
Seurat,run38_vs_run78,0.997739986486507
Seurat,run38_vs_run79,0.942097806947699
Seurat,run38_vs_run80,0.99957869547608
Seurat,run38_vs_run81,0.99957869547608
Seurat,run38_vs_run82,0.998601253148603
Seurat,run38_vs_run83,0.997739986486507
Seurat,run38_vs_run84,0.99957869547608
Seurat,run38_vs_run85,0.998601253148603
Seurat,run38_vs_run86,0.99957869547608
Seurat,run38_vs_run87,0.950983218725675
Seurat,run38_vs_run88,0.998179843694053
Seurat,run38_vs_run89,0.950438946219212
Seurat,run38_vs_run90,0.998601253148603
Seurat,run38_vs_run91,1
Seurat,run38_vs_run92,0.99957869547608
Seurat,run38_vs_run93,0.997318580318444
Seurat,run38_vs_run94,0.950438946219212
Seurat,run38_vs_run95,1
Seurat,run38_vs_run96,0.998179843694053
Seurat,run38_vs_run97,1
Seurat,run38_vs_run98,0.998179843694053
Seurat,run38_vs_run99,0.950438946219212
Seurat,run39_vs_run40,0.997273295642099
Seurat,run39_vs_run41,1
Seurat,run39_vs_run42,1
Seurat,run39_vs_run43,0.995314866325383
Seurat,run39_vs_run44,0.99957869547608
Seurat,run39_vs_run45,0.99957869547608
Seurat,run39_vs_run46,0.935673434769407
Seurat,run39_vs_run47,0.99957869547608
Seurat,run39_vs_run48,0.99957869547608
Seurat,run39_vs_run49,0.998601636446667
Seurat,run39_vs_run50,0.998671417594492
Seurat,run39_vs_run51,0.998601636446667
Seurat,run39_vs_run52,0.998179843795691
Seurat,run39_vs_run53,1
Seurat,run39_vs_run54,0.99957869547608
